index,id,title,duration,duration_min,url,is_short_duration_le_60,categories
307,PSepFVEiRDU,이런 구강구조는 난생처음 봅니다 어메이징한 고양이 모리스에 대한 요모조모 전격분석!,662.0,11.03,https://www.youtube.com/watch?v=PSepFVEiRDU,False,기타/엔터테인먼트
308,l1fHDQjXyx0,고양이 때문에 망한 나라가 있다? 수의사가 알려주는 대환장 핏빛찬란 고양이의 역사,717.0,11.95,https://www.youtube.com/watch?v=l1fHDQjXyx0,False,기타/엔터테인먼트
309,tWYgMpVkQWY,고양이판 슬램덩크🏀강백호 서태웅 송태섭은 누굴까?가상캐스팅 해보기(약스포),630.0,10.5,https://www.youtube.com/watch?v=tWYgMpVkQWY,False,기타/엔터테인먼트
310,TFgbjAxU_4w,(나이는 꺾여도) 중요한건 꺾이지 않는 마음이니까✌️고양이 나이대별 관리의 모든 것!,797.0,13.28,https://www.youtube.com/watch?v=TFgbjAxU_4w,False,기타/엔터테인먼트
311,acMcTMou1xM,"Where can I go to talk about the secret hobby of a shy cat,,👃🏻👃🏻👃🏻",712.0,11.87,https://www.youtube.com/watch?v=acMcTMou1xM,False,기타/엔터테인먼트
312,6Gp4Z_BX5sU,Puss in Boots is actually an abandoned cat...? 🥺 An honest review from a cat specialist veterinar...,660.0,11.0,https://www.youtube.com/watch?v=6Gp4Z_BX5sU,False,건강/진료
313,NohhG-ObaYs,I'm an intern in this world when I'm the actual animal hospital director..? Nintendo animal hospital,759.0,12.65,https://www.youtube.com/watch?v=NohhG-ObaYs,False,건강/진료
314,pH-_VrM2q4Y,How do humans and cats see the world differently?,676.0,11.27,https://www.youtube.com/watch?v=pH-_VrM2q4Y,False,기타/엔터테인먼트
315,jEkxITsyyzk,A cat that cries loudly after eating something delicious and bursting into tears... Is it possibl...,699.0,11.65,https://www.youtube.com/watch?v=jEkxITsyyzk,False,기타/엔터테인먼트
316,u1Ic6tYDXM4,Ho-seop's father's YouTube ambitions... So how many subscribers does he want?,673.0,11.22,https://www.youtube.com/watch?v=u1Ic6tYDXM4,False,기타/엔터테인먼트
317,BLa3vMHp9C0,Cat hair falls out like crazy! Isn't it dangerous for human kidneys? I'm scared to raise one!,595.0,9.92,https://www.youtube.com/watch?v=BLa3vMHp9C0,False,생활/돌봄
318,dMI7QW1dA8o,옆 집 고양이는 어디에서 데려왔을까? 흥미진진한 남의집 고양이들의 사정 2022년 고양이 어워드 완결편! 🐈🐈‍⬛,504.0,8.4,https://www.youtube.com/watch?v=dMI7QW1dA8o,False,기타/엔터테인먼트
319,cqHfTJWUF0w,가장 많은 고양이 이름 2위는 레오! 과연 대망의 1위는? 2022년 고양이 빅데이터 완벽 정리 | 미야옹서베이,390.0,6.5,https://www.youtube.com/watch?v=cqHfTJWUF0w,False,기타/엔터테인먼트
320,-k9bd9xCXdQ,수의사 선생님! 개와 고양이는 영원한 원수지간 인가요?! 😭,727.0,12.12,https://www.youtube.com/watch?v=-k9bd9xCXdQ,False,기타/엔터테인먼트
321,vW0DyBraVxs,9 Ways Cats Show They Love you💕,660.0,11.0,https://www.youtube.com/watch?v=vW0DyBraVxs,False,기타/엔터테인먼트
322,TYTS6iNoSqo,혼나면 구석에 박혀서 벽만 긁는 고양이...너무 소심해요,743.0,12.38,https://www.youtube.com/watch?v=TYTS6iNoSqo,False,기타/엔터테인먼트
323,pq8TNlKHb8A,이 눈물이 악어의 눈물?🐊 고양이는 왜 눈물을 흘릴까?,572.0,9.53,https://www.youtube.com/watch?v=pq8TNlKHb8A,False,기타/엔터테인먼트
324,2lUSNmlISQg,sub) How do a vet's cats react when they see a puppy for the first time in their lives? (🐶vs🐱),483.0,8.05,https://www.youtube.com/watch?v=2lUSNmlISQg,False,건강/진료
325,H-_mj6o3YFk,[고양이 v-log] 포근포근💭털뚠뚠이들의 겨울(순 고양이 위주 영상),645.0,10.75,https://www.youtube.com/watch?v=H-_mj6o3YFk,False,기타/엔터테인먼트
326,nn1-BR1feEg,The ants are going to work today (thud thud)~(There's an event😎),508.0,8.47,https://www.youtube.com/watch?v=nn1-BR1feEg,False,생활/돌봄;브이로그/서사
327,Xhu1ZZ2hYHk,The Easiest Way to Get a Knock on Your Cat (feat. A Vet),698.0,11.63,https://www.youtube.com/watch?v=Xhu1ZZ2hYHk,False,건강/진료
328,2kBaA4jDQ8s,충격! 두 발로 걷는 고양이! 이게 맞나요?,740.0,12.33,https://www.youtube.com/watch?v=2kBaA4jDQ8s,False,기타/엔터테인먼트
329,2xh_R7RjzfU,"In fact, your cat may be having a hard time going to the bathroom too!",771.0,12.85,https://www.youtube.com/watch?v=2xh_R7RjzfU,False,기타/엔터테인먼트
330,uu7pT4yChEE,Why do kittens hiss so “threateningly”?😨,651.0,10.85,https://www.youtube.com/watch?v=uu7pT4yChEE,False,브이로그/서사
331,5YJWRcM0FFQ,Distinguish sex just by looking at the face!! Amazing difference between male and female cats,696.0,11.6,https://www.youtube.com/watch?v=5YJWRcM0FFQ,False,기타/엔터테인먼트
332,7t7AWUtscDE,그때 이것만 있었더라면…고양이랑 이사하기 진짜_최종_final.mp4,546.0,9.1,https://www.youtube.com/watch?v=7t7AWUtscDE,False,기타/엔터테인먼트
333,-LCPTxJj--8,Do Cats Know They're Cute? Feat. Veterinarian,419.0,6.98,https://www.youtube.com/watch?v=-LCPTxJj--8,False,건강/진료
334,8JxE9lZG3og,What do you think jazz is?,204.0,3.4,https://www.youtube.com/watch?v=8JxE9lZG3og,False,기타/엔터테인먼트
335,Abse5M4ws-4,Three Angelic Cats revered by Veterinarians,711.0,11.85,https://www.youtube.com/watch?v=Abse5M4ws-4,False,건강/진료
336,E9pDidAfj4k,약에 취해 싸우는 우리 고양이들 어떡하죠?,890.0,14.83,https://www.youtube.com/watch?v=E9pDidAfj4k,False,기타/엔터테인먼트
337,9cg0nONseWU,네 발톱을 훔쳐가요(훔쳐가요)(훔쳐가요)…고양이 발톱 쉽게 깎는 꿀팁대방출,279.0,4.65,https://www.youtube.com/watch?v=9cg0nONseWU,False,기타/엔터테인먼트
338,H1RK9KAkioc,고양이들은 달라집니다 야생고양이 순화의 완전판! 배은망덕고양이들 채널통역,815.0,13.58,https://www.youtube.com/watch?v=H1RK9KAkioc,False,기타/엔터테인먼트
339,p2jy1tSEc-E,"고양이가 '이 행동'을 하지않는다면 당신, 반가운 존재는 아니군요😮‍💨",680.0,11.33,https://www.youtube.com/watch?v=p2jy1tSEc-E,False,기타/엔터테인먼트
340,dOoKRBkvpWw,[v-log] A healing trip where I met a lot of cats in this world🐈,373.0,6.22,https://www.youtube.com/watch?v=dOoKRBkvpWw,False,기타/엔터테인먼트
341,TR5gaQj0D1Y,"Best 5 Owners Chul, in his 15th year as vet has met! Love Of Humanity Fully Charged💯💓",789.0,13.15,https://www.youtube.com/watch?v=TR5gaQj0D1Y,False,건강/진료
342,6AQPXl4iQGg,The cats are all different and menacing. I'm so scared I could die.,678.0,11.3,https://www.youtube.com/watch?v=6AQPXl4iQGg,False,생활/돌봄
343,Er3imlMA1JY,"Look at my shoulder, there's no one there😿 What was the vet's reaction to seeing the story of a m...",630.0,10.5,https://www.youtube.com/watch?v=Er3imlMA1JY,False,건강/진료
344,JAeqboRuM7c,Can you make a good cat's personality fierce?😾,718.0,11.97,https://www.youtube.com/watch?v=JAeqboRuM7c,False,행동/감정
345,RrvRkuWWksw,안 쓰는 고양이 기구 사용하게 하는 가장 쉬운 방법 (feat. 수의사),872.0,14.53,https://www.youtube.com/watch?v=RrvRkuWWksw,False,기타/엔터테인먼트
346,fw87QS_0Fls,호섭처남! 이번 여름 어떻게 지냈어?,382.0,6.37,https://www.youtube.com/watch?v=fw87QS_0Fls,False,기타/엔터테인먼트
347,ElD2AlWSIgA,Cat Holiday Guide for a Happy Chuseok🌝📖,635.0,10.58,https://www.youtube.com/watch?v=ElD2AlWSIgA,False,기타/엔터테인먼트
348,mTDL_QQqN4o,Is this a green light?🥦🍀🍏🥝Hope you get close to Audrey! Kim Meh-joo and cats channel translate!,735.0,12.25,https://www.youtube.com/watch?v=mTDL_QQqN4o,False,기타/엔터테인먼트
349,BfK0Ov7H1HI,Things you should never do when bitten by a cat!,557.0,9.28,https://www.youtube.com/watch?v=BfK0Ov7H1HI,False,기타/엔터테인먼트
350,DC2b1bh5fC4,[미공개영상] 사모님의 앙증맞은 아깽이 모습! 외동딸이었던 과거 대공개!,370.0,6.17,https://www.youtube.com/watch?v=DC2b1bh5fC4,False,기타/엔터테인먼트
351,VwZuyKJ6jx4,흠…이 채널은 말이죠…편집자가 말하는 미야옹철의 문제점!!!(🥕🥕),481.0,8.02,https://www.youtube.com/watch?v=VwZuyKJ6jx4,False,기타/엔터테인먼트
352,FC7D8FGdgIA,"A cat that bites, sucks, licks, and kisses! Are your lips okay? Are our jealousy okay?",607.0,10.12,https://www.youtube.com/watch?v=FC7D8FGdgIA,False,행동/감정
353,E-3007I-9Yc,"If your cat does “this”, it means they don’t like it. (feat. veterinarian)",483.0,8.05,https://www.youtube.com/watch?v=E-3007I-9Yc,False,건강/진료
354,JkKeLDCmIKc,Do cats and the eccentric lawyer Woo Young-woo behave similarly? 5 things they have in common🤚,496.0,8.27,https://www.youtube.com/watch?v=JkKeLDCmIKc,False,기타/엔터테인먼트
355,ODVMlz_tvXw,[미공개영상] 길고양이 출신 애기씨의 귀여워도 너~무 귀여운 어린시절 풉니다,244.0,4.07,https://www.youtube.com/watch?v=ODVMlz_tvXw,False,기타/엔터테인먼트
356,D99l3famO4g,그래서 수의사네 고양이는 무슨 사료를 먹고 있을까?,785.0,13.08,https://www.youtube.com/watch?v=D99l3famO4g,False,기타/엔터테인먼트
357,cKYpHjXrPEY,😼고양이 관상분석!,718.0,11.97,https://www.youtube.com/watch?v=cKYpHjXrPEY,False,기타/엔터테인먼트
358,qCQcCDOzq5c,The three tails of the babies💥💥💥What on earth happened to those insignificant dandelion seeds?,683.0,11.38,https://www.youtube.com/watch?v=qCQcCDOzq5c,False,기타/엔터테인먼트
359,QaxxKRlGvmU,"Children who get into trouble even when their parents are teachers, that's what happens in our",710.0,11.83,https://www.youtube.com/watch?v=QaxxKRlGvmU,False,기타/엔터테인먼트
360,R0hh1Dtkg94,A shocking and scary cat treatment stories by vet Kim Myeong Cheol!😱,726.0,12.1,https://www.youtube.com/watch?v=R0hh1Dtkg94,False,건강/진료
361,c-yTx9J_F7M,Are you having a hard time with your cat? 5 Reasons Your Cat Is Suffering!,596.0,9.93,https://www.youtube.com/watch?v=c-yTx9J_F7M,False,기타/엔터테인먼트
362,TBzx70DMfZk,"The story behind the scenes of the filming that was filmed but never aired, the cat that scared a...",669.0,11.15,https://www.youtube.com/watch?v=TBzx70DMfZk,False,생활/돌봄
363,J3_Evbl9GQo,"I went to Ssukseom Island, a cat island in Korea, where we fill each other's presence.",548.0,9.13,https://www.youtube.com/watch?v=J3_Evbl9GQo,False,기타/엔터테인먼트
364,P9JJlUBHmiw,계속 울어대는 고양이 때문에 너무 힘듭니다😿 목청은 또 왜이렇게 큰가요?,729.0,12.15,https://www.youtube.com/watch?v=P9JJlUBHmiw,False,기타/엔터테인먼트
365,mu9SRvbyWeg,Do cats also feel emotional when it rains? The sight of them staring out the window is so lonely. ☔️,668.0,11.13,https://www.youtube.com/watch?v=mu9SRvbyWeg,False,기타/엔터테인먼트
366,iHmFeioS9mU,Have you been brushing your cat wrong? A vet shares the basics of brushing your cat! 🎀,492.0,8.2,https://www.youtube.com/watch?v=iHmFeioS9mU,False,건강/진료
367,WtsJAkm6oos,The veterinarian who was the 'man number 5' of the couple rewatches his past appearances on a dat...,498.0,8.3,https://www.youtube.com/watch?v=WtsJAkm6oos,False,건강/진료;품종/지식
368,1ycVL6XY5vY,행복한 뚱냥이는 없다! 고양이를 비만으로 만드는 확실한 방법 5가지 🐽,550.0,9.17,https://www.youtube.com/watch?v=1ycVL6XY5vY,False,기타/엔터테인먼트
369,YvGW8RjsTeI,고양이 4마리가 사는 10평대 집🏠호화궁궐로 만들어줄 캣테리어의 마법💫,725.0,12.08,https://www.youtube.com/watch?v=YvGW8RjsTeI,False,기타/엔터테인먼트
370,4yjFxKSe1RE,"우리집 고양이, 병원에 쉽게 데려가는 법! 👨‍⚕️수의사가 알려드립니다.",701.0,11.68,https://www.youtube.com/watch?v=4yjFxKSe1RE,False,기타/엔터테인먼트
371,Uik_gVjeRtY,"사람 아이와 고양이, 함께 살면 안된다고? 🤔",487.0,8.12,https://www.youtube.com/watch?v=Uik_gVjeRtY,False,기타/엔터테인먼트
372,lC09opL-ps8,팬아트를 받았는데요...미야옹철 팬....맞죠?,553.0,9.22,https://www.youtube.com/watch?v=lC09opL-ps8,False,기타/엔터테인먼트
373,UYyff0zxNwY,This was like a human & medical drama…😿 Interpreting Yoon GREEN's rescue of Monet the street cat!,787.0,13.12,https://www.youtube.com/watch?v=UYyff0zxNwY,False,건강/진료
374,m0Oel8uFMHs,고양이만 두고 여행가는 집사가 꼭 지켜야할 것🧳,501.0,8.35,https://www.youtube.com/watch?v=m0Oel8uFMHs,False,기타/엔터테인먼트
375,9r3oLBAbf8o,미안하지만 거절한다!! 고양이 집사에게 주고도 욕먹는 선물 List🎁,484.0,8.07,https://www.youtube.com/watch?v=9r3oLBAbf8o,False,기타/엔터테인먼트
376,6RkUUUfq0rs,"Cheers to 300,000 subscribers🍷 Q&A: Meow Cheol explains the cat theory",372.0,6.2,https://www.youtube.com/watch?v=6RkUUUfq0rs,False,기타/엔터테인먼트
377,aeJLVKkgE7c,"One day, the day will come when you will have to feed your cat medicine! 💊 Complete guide to feed...",394.0,6.57,https://www.youtube.com/watch?v=aeJLVKkgE7c,False,생활/돌봄
378,nK7Uj8IiJzk,Is this really the sound a cat makes...?,736.0,12.27,https://www.youtube.com/watch?v=nK7Uj8IiJzk,False,기타/엔터테인먼트
379,i4ixAFjnAF0,토끼야? 강아쥐야??...괜찮겠어? 난 안귀여운 법을 모르는 고양인데,658.0,10.97,https://www.youtube.com/watch?v=i4ixAFjnAF0,False,기타/엔터테인먼트
380,nYcwmTvXGYA,세상에서 가장 오래 산 고양이는 몇 살?! 고양이 기네스북 미야옹철이 털어봅니다,540.0,9.0,https://www.youtube.com/watch?v=nYcwmTvXGYA,False,기타/엔터테인먼트
381,WvEgI4uFfh0,핥더니 갑자기 앙 물어버리는 고양이의 속마음,599.0,9.98,https://www.youtube.com/watch?v=WvEgI4uFfh0,False,기타/엔터테인먼트
382,mtALv4-M6gQ,고양이 집사들 성격 도대체 왜이래?🤷‍♀️,483.0,8.05,https://www.youtube.com/watch?v=mtALv4-M6gQ,False,기타/엔터테인먼트
383,5fpuEnkNHWE,새우 중의 새우🦐 킹블랙타이거 먹고 고양이가 난리났어요!,511.0,8.52,https://www.youtube.com/watch?v=5fpuEnkNHWE,False,기타/엔터테인먼트
384,4lgr3fu0_SU,No-No Cat Names 😱,428.0,7.13,https://www.youtube.com/watch?v=4lgr3fu0_SU,False,기타/엔터테인먼트
385,Hdc44_ew4Lo,It feels good...right??? 5 curious cat expressions that are hard to understand!,534.0,8.9,https://www.youtube.com/watch?v=Hdc44_ew4Lo,False,기타/엔터테인먼트
386,wim476J1X2s,The current status of abandoned cats in a one-room apartment in Dongdaemun! I went volunteering w...,649.0,10.82,https://www.youtube.com/watch?v=wim476J1X2s,False,기타/엔터테인먼트
387,bX-bI0DqxxU,Shocking! 🤯 This cat's butt and tongue are connected.,689.0,11.48,https://www.youtube.com/watch?v=bX-bI0DqxxU,False,기타/엔터테인먼트
388,0_O3IOzNnqk,비둘기랑 맞짱뜬 썰 푼다,183.0,3.05,https://www.youtube.com/watch?v=0_O3IOzNnqk,False,기타/엔터테인먼트
389,MXimRcIh0CA,수의사가 절대 안 사는 고양이 제품들 5가지! 믿고 거르세요✋,649.0,10.82,https://www.youtube.com/watch?v=MXimRcIh0CA,False,기타/엔터테인먼트
390,DOhoWe2rnzY,A cat suddenly bites the back of the neck. How much negligence is there on both sides? Kim Myeong...,841.0,14.02,https://www.youtube.com/watch?v=DOhoWe2rnzY,False,기타/엔터테인먼트
391,hvF2MFzx0Vw,"🔥두 수의사가 붙었다! 영원한 난제, 강아지냐 고양이냐🐶🐱",448.0,7.47,https://www.youtube.com/watch?v=hvF2MFzx0Vw,False,기타/엔터테인먼트
392,BaV2YBeu9BE,다른집은 고양이 키우는데 한달에 얼마나 쓸까?💰통계로 보는 고양이 육아법 | 미야옹서베이,695.0,11.58,https://www.youtube.com/watch?v=BaV2YBeu9BE,False,기타/엔터테인먼트
393,HXVUT4iHRwI,"If I get coronavirus, who will take care of my cat who is left alone in a studio apartment?",724.0,12.07,https://www.youtube.com/watch?v=HXVUT4iHRwI,False,생활/돌봄
394,8BDy_5RSuHM,You'll regret going to the vet without seeing this! Things to prepare before going to the vet.,577.0,9.62,https://www.youtube.com/watch?v=8BDy_5RSuHM,False,건강/진료
395,W0rAZmGKXGw,수의사 미야옹철네 고양이 사모님 애기씨 큐앤에이라옹~! tmi 대방출 한다냥😻,536.0,8.93,https://www.youtube.com/watch?v=W0rAZmGKXGw,False,기타/엔터테인먼트
396,jzPqM6GBy70,"Another unintended v-log, This time with self-isolation...",403.0,6.72,https://www.youtube.com/watch?v=jzPqM6GBy70,False,기타/엔터테인먼트
397,E2TnU97ouP8,[v-log] 휴일이 더 바쁜거 같은 수의사 집사의 하루🌧,1254.0,20.9,https://www.youtube.com/watch?v=E2TnU97ouP8,False,기타/엔터테인먼트
398,2Vsx7vYWkV4,"If someone asks about the cat sequence, raise your head and look at the Ddonggwengs.",685.0,11.42,https://www.youtube.com/watch?v=2Vsx7vYWkV4,False,기타/엔터테인먼트
399,m21i5k0xDFw,Why cats are slurping and gurgling! Cat liquid theory💦,398.0,6.63,https://www.youtube.com/watch?v=m21i5k0xDFw,False,기타/엔터테인먼트
400,8QCqYER9tXQ,I have to leave the house for a while... Will the cat forget about me while I'm away?,625.0,10.42,https://www.youtube.com/watch?v=8QCqYER9tXQ,False,기타/엔터테인먼트
401,BkliyCkvp3k,"나가려고 하면 문앞을 막는 고양이, 날 너무 사랑하나봐🤔",818.0,13.63,https://www.youtube.com/watch?v=BkliyCkvp3k,False,기타/엔터테인먼트
402,bh4Szf4c-kc,Ten Cat Commandments Every New Cat Owner Considering Adoption Must Know,652.0,10.87,https://www.youtube.com/watch?v=bh4Szf4c-kc,False,기타/엔터테인먼트
403,NoYSS_HOTVQ,There is a veterinarian who takes cartoon seriously? Reviewing 'Tom and Jerry'!,603.0,10.05,https://www.youtube.com/watch?v=NoYSS_HOTVQ,False,건강/진료
404,RcYk5wQAQ7w,4 Scientific Reasons Why Cats Love Boxes You Never Knew📦,375.0,6.25,https://www.youtube.com/watch?v=RcYk5wQAQ7w,False,기타/엔터테인먼트
405,ZXigM6KAYN0,I shopped with my father-in-law's money. FLEX~💸,409.0,6.82,https://www.youtube.com/watch?v=ZXigM6KAYN0,False,기타/엔터테인먼트
406,T0put3S0D8w,고양이 수제간식으로 파인다이닝 차리기,732.0,12.2,https://www.youtube.com/watch?v=T0put3S0D8w,False,기타/엔터테인먼트
407,Y-6dvs7e71M,문열어달라고 울어대서 열어주면 쌩까요 고양이가 절 놀리는 건가요?,772.0,12.87,https://www.youtube.com/watch?v=Y-6dvs7e71M,False,기타/엔터테인먼트
408,Vx42cs-7clg,큰일났어요! 고양이가 이상한 나라로 떨어져요! 착시매트 실험🙀,235.0,3.92,https://www.youtube.com/watch?v=Vx42cs-7clg,False,기타/엔터테인먼트
409,tARGtlcSMFg,Is this life of wiping cat butts okay?,643.0,10.72,https://www.youtube.com/watch?v=tARGtlcSMFg,False,브이로그/서사
410,bCeAq9a5TDg,4 reasons for cats licking their butlers! 🤪👅,509.0,8.48,https://www.youtube.com/watch?v=bCeAq9a5TDg,False,기타/엔터테인먼트
411,jGgprxJT42A,5 moments when cats feel they are not loved by their owners,606.0,10.1,https://www.youtube.com/watch?v=jGgprxJT42A,False,기타/엔터테인먼트
412,otW6JTpo5l4,Do cats really return the favor? Behavior expert MeowngChul's cat anime review (including ending),537.0,8.95,https://www.youtube.com/watch?v=otW6JTpo5l4,False,행동/감정
413,vaNes3RBdNc,v-log) 북촌에서 김치찜 먹고 고양이 전시회 다녀왔어요|북촌도담🥘|블루보틀☕️|고양이투어🐱,425.0,7.08,https://www.youtube.com/watch?v=vaNes3RBdNc,False,기타/엔터테인먼트
414,tQRyjZr550g,How old is this cat that still sucks its mother's milk? What the world can do?,706.0,11.77,https://www.youtube.com/watch?v=tQRyjZr550g,False,기타/엔터테인먼트
415,nH2cx8wtl8s,"Letter to Grandpa of the forever ""22-cat house"" 📭",848.0,14.13,https://www.youtube.com/watch?v=nH2cx8wtl8s,False,기타/엔터테인먼트
416,SeVUpv9Tg9g,REAL Music for Cats |  Soothing Music for Cats | Cat Purring Sounds | Sleepy Cat Song,1730.0,28.83,https://www.youtube.com/watch?v=SeVUpv9Tg9g,False,기타/엔터테인먼트
417,6xcZnQErHAE,"Cats' Sleeping Positions and the Meanings,  Find Out How They Feel 😴💤",580.0,9.67,https://www.youtube.com/watch?v=6xcZnQErHAE,False,기타/엔터테인먼트
418,5dlpnki9PNA,DIY 0 won food puzzle🧸 Want to try making it with teacher Kim Myeong-cheol?,579.0,9.65,https://www.youtube.com/watch?v=5dlpnki9PNA,False,생활/돌봄
419,VQ-oLZ_viwE,양볼에 도토리 15개쯤 넣은거 같은 우리 고양이 정상인가요?,705.0,11.75,https://www.youtube.com/watch?v=VQ-oLZ_viwE,False,기타/엔터테인먼트
420,C1dsnD5nMto,Are cat's fur color and characteristics correlated? Myeongcheol's big data open!,724.0,12.07,https://www.youtube.com/watch?v=C1dsnD5nMto,False,기타/엔터테인먼트
421,0WMxEla5NBs,Can someone like me dare to raise a cat...?🥺 A pure question from Go-eup-pa! What are the qualifi...,678.0,11.3,https://www.youtube.com/watch?v=0WMxEla5NBs,False,기타/엔터테인먼트
422,lKycfeLhVSs,That's what happened. The cat licked my hair and it started to fall out.,677.0,11.28,https://www.youtube.com/watch?v=lKycfeLhVSs,False,기타/엔터테인먼트
423,TAeQmjV4zYg,Love is really foul.....6 causes for cat's bad breath!,497.0,8.28,https://www.youtube.com/watch?v=TAeQmjV4zYg,False,기타/엔터테인먼트
424,iNVTu-d0d3w,Habits that make your day🌤️The morning routine of a newborn cat😼,462.0,7.7,https://www.youtube.com/watch?v=iNVTu-d0d3w,False,기타/엔터테인먼트
425,t4itUbShqY8,내탓이오 내가 만들었소...고양이 분리불안 만드는 집사의 5가지 습관,658.0,10.97,https://www.youtube.com/watch?v=t4itUbShqY8,False,기타/엔터테인먼트
426,TWgfpH6u5u4,보일러면 될 줄 알았는데 🥶 고양이와 건강한 겨울나기 꿀팁 5 가지!,632.0,10.53,https://www.youtube.com/watch?v=TWgfpH6u5u4,False,기타/엔터테인먼트
427,yEySNnjekHc,😼Hello there~ Room tour of Vet's house with the cats,675.0,11.25,https://www.youtube.com/watch?v=yEySNnjekHc,False,건강/진료
428,ySt-m5UdtE0,고없파 대표로 고양이집 찾아가봤습니다,443.0,7.38,https://www.youtube.com/watch?v=ySt-m5UdtE0,False,기타/엔터테인먼트
429,scycspFJw58,Is it… difficult? What if you hear a cat making a “peek” sound?,813.0,13.55,https://www.youtube.com/watch?v=scycspFJw58,False,기타/엔터테인먼트
430,m0yFhVdNXsE,[v-log] The moving-out day with the cats of a vet😼🚛,529.0,8.82,https://www.youtube.com/watch?v=m0yFhVdNXsE,False,건강/진료
431,XYw3n0Q7YDU,Everything you need to know about moving with your cat! Meowchul Moving Center is comfortable🚚,408.0,6.8,https://www.youtube.com/watch?v=XYw3n0Q7YDU,False,기타/엔터테인먼트
432,1xB0UStptSc,이 영역은 누가 차지할지…게임에 참여하시겠습니까?,199.0,3.32,https://www.youtube.com/watch?v=1xB0UStptSc,False,기타/엔터테인먼트
433,-HlO9W1X0yM,Survival Master Myungcheol Grills and Cat Emergency Kit Packing🎒,453.0,7.55,https://www.youtube.com/watch?v=-HlO9W1X0yM,False,기타/엔터테인먼트
434,s9TsWdJdJyM,"Hungry? Rather, good! Language interpretation of big eater Jjonddeok who looks for food.",778.0,12.97,https://www.youtube.com/watch?v=s9TsWdJdJyM,False,생활/돌봄
435,CwBJUFAblGg,I didn't want this power... Why did I become so strong? It's immunity💪,612.0,10.2,https://www.youtube.com/watch?v=CwBJUFAblGg,False,기타/엔터테인먼트
436,eajYxZ1mmIY,"이 시국 나와 꼭 붙어있어야 했던 고양이의 솔찍헌 심정 고백,,,",544.0,9.07,https://www.youtube.com/watch?v=eajYxZ1mmIY,False,기타/엔터테인먼트
437,bnO8QEkgoa8,"늦게 들어온 날만 이불에 똥싸는 고양이, 절 맥이는걸까요?",660.0,11.0,https://www.youtube.com/watch?v=bnO8QEkgoa8,False,기타/엔터테인먼트
438,O_1_lE2H2dc,고양이끼리 영상통화를 시켜봤다 그 반응은?,298.0,4.97,https://www.youtube.com/watch?v=O_1_lE2H2dc,False,기타/엔터테인먼트
439,6DKW7moijOg,바람맞는걸 즐기는 고양이가 있다?,811.0,13.52,https://www.youtube.com/watch?v=6DKW7moijOg,False,기타/엔터테인먼트
440,uJtli1Zb-D0,"8 Cat Emergencies That Require a Visit to the Hospital🚨If your cat looks like this, take them to ...",540.0,9.0,https://www.youtube.com/watch?v=uJtli1Zb-D0,False,건강/진료
441,kQjX0ozll4o,Go for cat's heart🏹💕12 things cats like💘,839.0,13.98,https://www.youtube.com/watch?v=kQjX0ozll4o,False,기타/엔터테인먼트
442,N3yxrBCLiLo,The 5 scariest 'cat hereditary disease' seen by vet Kim Myung-chul,872.0,14.53,https://www.youtube.com/watch?v=N3yxrBCLiLo,False,건강/진료
443,1dcW6VFX4L8,택배도 마음대로 못 시키나요…고양이들이 고나리를 합니다,298.0,4.97,https://www.youtube.com/watch?v=1dcW6VFX4L8,False,기타/엔터테인먼트
444,LC91Q111XPo,눈썹문신 하고 고양이가 절 못 알아보는 거 같아요ㅠㅠㅠㅠㅠ,809.0,13.48,https://www.youtube.com/watch?v=LC91Q111XPo,False,기타/엔터테인먼트
445,a9yWOm2uOio,[v-log] What happens at an animal hospital! How's a day of a vet?,449.0,7.48,https://www.youtube.com/watch?v=a9yWOm2uOio,False,건강/진료
446,064U3vi0fh0,고양이가 이 냄새를 너무 좋아합니다 잡으러 갈 파티원 구함(1/n),705.0,11.75,https://www.youtube.com/watch?v=064U3vi0fh0,False,기타/엔터테인먼트
447,1krSKLmtSQk,Came to the veterinary clinic for this? Top 5 animal patients that startled doctor Kim.,672.0,11.2,https://www.youtube.com/watch?v=1krSKLmtSQk,False,건강/진료
448,yqLla5LbpH8,Is this love? Is this hate? Translating Arirang channel full of love and screaming!,744.0,12.4,https://www.youtube.com/watch?v=yqLla5LbpH8,False,기타/엔터테인먼트
449,A0fggYnKlDU,호섭처남은 혼자 있고 싶지 않았다,217.0,3.62,https://www.youtube.com/watch?v=A0fggYnKlDU,False,기타/엔터테인먼트
450,HYfbB2xdU4w,Time flies four times faster for cats... Everything you need to know about senior cats,853.0,14.22,https://www.youtube.com/watch?v=HYfbB2xdU4w,False,기타/엔터테인먼트
451,3RTGXya0-hk,"그많은 고양이 티셔츠, 어디서 샀을까? 미야옹철 수의사 '고양이 룩북'",494.0,8.23,https://www.youtube.com/watch?v=3RTGXya0-hk,False,기타/엔터테인먼트
452,swslJsdATSs,고양이도 꿈을 꿀까?🌛,711.0,11.85,https://www.youtube.com/watch?v=swslJsdATSs,False,기타/엔터테인먼트
453,rbonA-Qiab8,그것은 바로 고양이 헤어볼🧶,521.0,8.68,https://www.youtube.com/watch?v=rbonA-Qiab8,False,기타/엔터테인먼트
